metdiv,inc_1,inc_2,inc_3,inc_4,Year
19340,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
19380,24300,51300,94500,243000.00000000003,2013
19420,18900,35100,72900,243000.00000000003,2013
19460,24300,45900,94500,243000.00000000003,2013
19500,24300,51300,94500,243000.00000000003,2013
19540,24300,51300,72900,243000.00000000003,2013
19580,29700.000000000004,51300,94500,243000.00000000003,2013
19620,24300,45900,72900,243000.00000000003,2013
19660,24300,45900,72900,243000.00000000003,2013
19700,13500,29700.000000000004,51300,243000.00000000003,2013
19740,35100,72900,121500.00000000001,243000.00000000003,2013
19760,24300,51300,94500,243000.00000000003,2013
19780,35100,72900,121500.00000000001,243000.00000000003,2013
19804,18900,45900,94500,243000.00000000003,2013
19860,40500,72900,121500.00000000001,243000.00000000003,2013
19940,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
19980,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
20020,18900,45900,72900,243000.00000000003,2013
20060,18900,35100,59400.00000000001,243000.00000000003,2013
20100,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
20140,13500,35100,72900,243000.00000000003,2013
20180,24300,45900,72900,243000.00000000003,2013
20220,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
20260,24300,51300,94500,243000.00000000003,2013
20300,35100,51300,94500,243000.00000000003,2013
20340,24300,45900,94500,243000.00000000003,2013
20380,24300,51300,94500,243000.00000000003,2013
20420,35100,59400.00000000001,94500,243000.00000000003,2013
20460,18900,40500,72900,243000.00000000003,2013
20500,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
20524,40500,94500,148500,243000.00000000003,2013
20540,24300,45900,72900,243000.00000000003,2013
20580,18900,35100,72900,243000.00000000003,2013
20660,29700.000000000004,59400.00000000001,121500.00000000001,243000.00000000003,2013
20700,35100,59400.00000000001,94500,243000.00000000003,2013
20740,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
20780,45900,72900,121500.00000000001,243000.00000000003,2013
20820,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
20900,24300,45900,94500,243000.00000000003,2013
20940,18900,45900,94500,243000.00000000003,2013
20980,18900,40500,72900,243000.00000000003,2013
20994,35100,72900,121500.00000000001,243000.00000000003,2013
21020,24300,51300,94500,243000.00000000003,2013
21060,29700.000000000004,51300,94500,243000.00000000003,2013
21120,24300,51300,94500,243000.00000000003,2013
21140,29700.000000000004,51300,94500,243000.00000000003,2013
21180,18900,40500,72900,243000.00000000003,2013
21220,40500,72900,121500.00000000001,243000.00000000003,2013
21260,18900,51300,94500,243000.00000000003,2013
21300,24300,59400.00000000001,94500,243000.00000000003,2013
21340,24300,45900,72900,243000.00000000003,2013
21380,24300,40500,72900,243000.00000000003,2013
21420,29700.000000000004,51300,94500,243000.00000000003,2013
21460,24300,51300,94500,243000.00000000003,2013
21500,24300,51300,94500,243000.00000000003,2013
21540,24300,45900,72900,243000.00000000003,2013
21580,18900,40500,72900,243000.00000000003,2013
21640,13500,35100,59400.00000000001,243000.00000000003,2013
21660,24300,45900,94500,243000.00000000003,2013
21700,24300,45900,72900,243000.00000000003,2013
21740,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
21780,24300,51300,94500,243000.00000000003,2013
21820,40500,72900,121500.00000000001,243000.00000000003,2013
21840,24300,45900,72900,243000.00000000003,2013
21860,29700.000000000004,51300,94500,243000.00000000003,2013
21900,24300,45900,94500,243000.00000000003,2013
21980,29700.000000000004,51300,94500,243000.00000000003,2013
22020,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
22060,35100,59400.00000000001,94500,243000.00000000003,2013
22100,24300,40500,72900,243000.00000000003,2013
22140,24300,51300,94500,243000.00000000003,2013
22180,24300,45900,94500,243000.00000000003,2013
22220,29700.000000000004,51300,94500,243000.00000000003,2013
22260,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
22280,29700.000000000004,51300,72900,243000.00000000003,2013
22300,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
22340,13500,29700.000000000004,59400.00000000001,243000.00000000003,2013
22380,24300,59400.00000000001,94500,243000.00000000003,2013
22420,24300,45900,72900,243000.00000000003,2013
22500,18900,45900,72900,243000.00000000003,2013
22520,24300,45900,72900,243000.00000000003,2013
22540,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
22580,18900,40500,59400.00000000001,243000.00000000003,2013
22620,13500,35100,59400.00000000001,243000.00000000003,2013
22660,35100,59400.00000000001,121500.00000000001,243000.00000000003,2013
22700,24300,45900,72900,243000.00000000003,2013
22744,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
