metdiv,Year,inc_1,inc_2,inc_3,inc_4
42340,2000,34425,57375,103275,344250
42380,2000,26775,49725,84150,344250
42420,2000,26775,49725,84150,344250
42460,2000,26775,49725,84150,344250
42540,2000,26775,49725,84150,344250
42620,2000,26775,49725,84150,344250
42644,2000,49725,84150,133875,344250
42680,2000,34425,57375,103275,344250
42700,2000,26775,49725,72675,344250
42740,2000,26775,49725,84150,344250
42780,2000,26775,49725,84150,344250
42820,2000,7650,34425,72675,344250
42860,2000,26775,57375,84150,344250
42900,2000,34425,57375,84150,344250
42940,2000,26775,49725,84150,344250
42980,2000,34425,57375,84150,344250
43020,2000,34425,57375,84150,344250
43060,2000,26775,49725,84150,344250
43100,2000,42075,72675,103275,344250
43140,2000,26775,57375,84150,344250
43180,2000,26775,57375,84150,344250
43220,2000,34425,57375,103275,344250
43260,2000,26775,49725,84150,344250
43300,2000,26775,57375,103275,344250
43320,2000,19125,42075,84150,344250
43340,2000,26775,49725,84150,344250
43380,2000,42075,65025,103275,344250
43420,2000,26775,49725,84150,344250
43460,2000,26775,49725,84150,344250
43500,2000,19125,42075,72675,344250
43524,2000,65025,103275,172125,344250
43580,2000,34425,57375,103275,344250
43620,2000,34425,65025,103275,344250
43660,2000,26775,49725,84150,344250
43700,2000,19125,42075,72675,344250
43740,2000,26775,49725,72675,344250
43760,2000,34425,57375,103275,344250
43780,2000,34425,65025,103275,344250
43900,2000,26775,57375,103275,344250
43940,2000,26775,49725,84150,344250
43980,2000,26775,57375,84150,344250
44020,2000,34425,57375,84150,344250
44060,2000,26775,57375,103275,344250
44100,2000,34425,65025,103275,344250
44140,2000,34425,65025,103275,344250
44180,2000,26775,49725,84150,344250
44220,2000,34425,65025,103275,344250
44260,2000,19125,34425,72675,344250
44300,2000,26775,57375,103275,344250
44340,2000,19125,42075,84150,344250
44420,2000,34425,57375,103275,344250
44460,2000,49725,84150,133875,344250
44500,2000,26775,49725,84150,344250
44540,2000,26775,49725,84150,344250
44580,2000,34425,65025,103275,344250
44620,2000,34425,65025,103275,344250
44660,2000,19125,42075,84150,344250
44700,2000,34425,65025,103275,344250
44740,2000,26775,49725,84150,344250
44780,2000,34425,65025,103275,344250
44860,2000,26775,49725,84150,344250
44900,2000,26775,49725,72675,344250
44920,2000,57375,103275,172125,344250
44940,2000,26775,49725,84150,344250
44980,2000,26775,49725,84150,344250
45000,2000,26775,57375,84150,344250
45020,2000,19125,42075,72675,344250
45060,2000,34425,65025,103275,344250
45104,2000,42075,72675,103275,344250
45140,2000,19125,42075,72675,344250
45180,2000,19125,49725,84150,344250
45220,2000,26775,57375,103275,344250
45300,2000,34425,57375,103275,344250
45340,2000,19125,42075,72675,344250
45380,2000,26775,57375,84150,344250
45460,2000,26775,49725,84150,344250
45500,2000,26775,49725,84150,344250
45520,2000,26775,57375,84150,344250
45540,2000,26775,49725,84150,344250
45580,2000,26775,49725,84150,344250
45620,2000,26775,49725,84150,344250
45660,2000,34425,57375,84150,344250
45700,2000,26775,49725,84150,344250
45740,2000,19125,42075,72675,344250
45780,2000,34425,57375,103275,344250
45820,2000,34425,65025,103275,344250
45860,2000,49725,84150,133875,344250
45900,2000,34425,65025,103275,344250
45940,2000,42075,84150,133875,344250
45980,2000,19125,42075,72675,344250
46020,2000,42075,72675,103275,344250
46060,2000,34425,57375,103275,344250
46100,2000,26775,57375,84150,344250
46140,2000,34425,57375,103275,344250
46180,2000,26775,49725,84150,344250
46220,2000,19125,49725,84150,344250
46300,2000,26775,49725,84150,344250
46340,2000,26775,57375,103275,344250
46380,2000,26775,57375,103275,344250
46460,2000,19125,49725,84150,344250
46500,2000,34425,65025,103275,344250
46520,2000,42075,84150,133875,344250
46540,2000,26775,57375,84150,344250
46620,2000,19125,42075,72675,344250
46660,2000,26775,49725,84150,344250
46700,2000,49725,84150,133875,344250
46740,2000,19125,42075,72675,344250
46780,2000,34425,57375,84150,344250
46820,2000,19125,42075,72675,344250
46860,2000,26775,49725,84150,344250
46900,2000,26775,42075,72675,344250
46980,2000,26775,49725,84150,344250
47020,2000,34425,57375,103275,344250
47080,2000,19125,42075,84150,344250
47180,2000,19125,49725,84150,344250
47220,2000,34425,57375,103275,344250
47240,2000,34425,65025,103275,344250
47260,2000,34425,65025,103275,344250
47300,2000,26775,49725,84150,344250
47340,2000,34425,57375,84150,344250
47380,2000,26775,49725,84150,344250
47420,2000,26775,57375,84150,344250
47460,2000,26775,57375,84150,344250
47540,2000,42075,65025,103275,344250
47580,2000,34425,65025,103275,344250
47620,2000,34425,57375,84150,344250
47660,2000,26775,49725,84150,344250
47664,2000,49725,84150,133875,344250
47700,2000,42075,65025,103275,344250
47780,2000,26775,49725,84150,344250
47820,2000,19125,49725,84150,344250
47894,2000,49725,103275,133875,344250
47920,2000,34425,57375,84150,344250
47940,2000,34425,57375,103275,344250
47980,2000,26775,57375,84150,344250
48020,2000,42075,72675,103275,344250
48060,2000,26775,49725,84150,344250
48100,2000,26775,42075,72675,344250
48140,2000,42075,72675,103275,344250
48180,2000,19125,42075,72675,344250
48220,2000,19125,42075,72675,344250
48260,2000,26775,49725,84150,344250
48300,2000,34425,57375,103275,344250
48424,2000,34425,72675,133875,344250
48460,2000,19125,34425,65025,344250
48500,2000,19125,42075,72675,344250
48540,2000,26775,49725,84150,344250
48580,2000,42075,72675,103275,344250
48620,2000,34425,65025,103275,344250
48660,2000,26775,49725,84150,344250
48700,2000,26775,49725,84150,344250
48780,2000,26775,49725,84150,344250
48820,2000,34425,57375,103275,344250
48864,2000,42075,84150,133875,344250
48900,2000,34425,57375,103275,344250
48940,2000,34425,65025,103275,344250
48980,2000,26775,49725,84150,344250
49020,2000,34425,65025,103275,344250
49080,2000,42075,72675,103275,344250
49100,2000,34425,57375,84150,344250
49180,2000,34425,65025,103275,344250
49220,2000,34425,65025,103275,344250
49260,2000,26775,49725,84150,344250
49300,2000,34425,65025,103275,344250
49340,2000,34425,72675,133875,344250
49380,2000,26775,49725,84150,344250
49420,2000,26775,49725,84150,344250
49460,2000,26775,49725,84150,344250
49620,2000,42075,72675,103275,344250
49660,2000,26775,57375,84150,344250
49700,2000,26775,49725,84150,344250
49740,2000,26775,49725,84150,344250
49780,2000,26775,49725,84150,344250
49820,2000,19125,34425,65025,344250
10100,2001,26595,50025,85447.5,334800
10140,2001,26595,49470,83227.5,334800
10180,2001,26595,49470,83227.5,334800
10220,2001,19155,42585,72900,334800
10260,2001,7440,8272.5,27150,334800
10300,2001,40920,70680,102660,334800
10380,2001,7440,18600,34035,334800
10420,2001,34035,63795,102660,334800
10460,2001,26040,48915,72900,334800
10500,2001,26040,48915,83227.5,334800
10540,2001,33480,56910,83227.5,334800
10580,2001,34590,66015,105435,334800
10620,2001,26595,56355,83227.5,334800
10660,2001,33480,56355,83227.5,334800
10700,2001,26040,48915,83227.5,334800
10740,2001,33480,56910,102660,334800
10760,2001,19155,48915,83227.5,334800
10780,2001,19155,42585,83227.5,334800
10820,2001,27150,56910,85447.5,334800
10860,2001,19155,42585,72900,334800
10900,2001,34590,64627.5,102660,334800
10940,2001,33480,55800,83227.5,334800
10980,2001,26040,48915,83227.5,334800
11020,2001,26595,49470,83227.5,334800
11060,2001,26595,49470,83227.5,334800
11100,2001,26595,56910,102660,334800
11140,2001,18600,48360,83227.5,334800
11180,2001,33480,63795,102660,334800
11220,2001,26595,49470,85447.5,334800
11244,2001,48915,85447.5,135750,334800
11260,2001,49470,83227.5,132975,334800
11380,2001,27150,50857.5,85447.5,334800
11420,2001,40920,63795,100440,334800
11460,2001,40920,81840,132975,334800
11500,2001,26040,48915,83227.5,334800
11540,2001,48360,81840,102660,334800
11580,2001,26040,42030,71512.5,334800
11620,2001,19710,42585,83227.5,334800
11640,2001,7440,19155,34590,334800
11660,2001,19155,41475,72900,334800
11680,2001,26595,49470,83227.5,334800
11700,2001,33480,56355,85447.5,334800
11740,2001,33480,56355,83227.5,334800
11780,2001,26595,56355,83227.5,334800
11820,2001,26595,56355,83227.5,334800
11860,2001,26595,49470,72900,334800
11900,2001,18600,41475,72900,334800
11940,2001,26040,48915,83227.5,334800
11980,2001,26595,49470,83227.5,334800
12020,2001,26040,49470,85447.5,334800
12060,2001,40920,81840,130200,334800
12100,2001,34035,64627.5,102660,334800
12120,2001,18600,41475,71512.5,334800
12140,2001,40920,63795,100440,334800
12180,2001,34035,57742.5,85447.5,334800
12220,2001,19155,49470,85447.5,334800
12260,2001,26595,56910,102660,334800
12300,2001,26595,56910,85447.5,334800
12380,2001,33480,56910,85447.5,334800
12420,2001,41475,71512.5,132975,334800
12460,2001,18600,40920,71512.5,334800
12540,2001,26595,56910,102660,334800
12580,2001,41475,72900,132975,334800
12620,2001,26595,49470,83227.5,334800
12660,2001,34035,64627.5,102660,334800
12680,2001,26595,56355,83227.5,334800
12700,2001,41475,72900,105435,334800
12740,2001,34035,64627.5,102660,334800
12780,2001,26595,56910,102660,334800
12820,2001,18600,34590,71512.5,334800
12860,2001,34035,64627.5,102660,334800
12900,2001,26040,48360,71512.5,334800
12940,2001,26595,57742.5,102660,334800
12980,2001,33480,56355,100440,334800
13020,2001,33480,56910,102660,334800
13060,2001,19710,49470,85447.5,334800
13100,2001,26595,50025,83227.5,334800
13140,2001,26595,56910,102660,334800
13180,2001,41475,64627.5,102660,334800
13220,2001,19155,42030,72900,334800
13260,2001,26595,56355,83227.5,334800
13300,2001,19155,42585,72900,334800
13340,2001,33480,63795,100440,334800
13380,2001,34035,57742.5,102660,334800
13420,2001,26595,49470,83227.5,334800
13460,2001,34035,64627.5,102660,334800
13500,2001,18600,40920,70680,334800
13540,2001,34035,56910,102660,334800
13620,2001,26595,49470,83227.5,334800
13660,2001,26595,48915,83227.5,334800
13700,2001,26595,49470,83227.5,334800
13720,2001,19155,34590,66015,334800
13740,2001,27150,57742.5,85447.5,334800
13780,2001,26595,56910,102660,334800
13820,2001,26595,56910,102660,334800
13900,2001,34590,57742.5,102660,334800
13940,2001,33480,56910,85447.5,334800
13980,2001,26595,49470,83227.5,334800
14010,2001,34035,71512.5,105435,334800
14020,2001,26040,48915,100440,334800
14100,2001,26595,50025,85447.5,334800
14140,2001,19155,41475,72900,334800
14180,2001,19155,42030,72900,334800
14220,2001,18600,34590,64627.5,334800
14260,2001,34035,64627.5,102660,334800
14300,2001,26595,49470,83227.5,334800
14340,2001,34035,64627.5,85447.5,334800
14380,2001,25485,48360,83227.5,334800
14420,2001,26595,56910,85447.5,334800
14454,2001,41475,83227.5,132975,334800
14500,2001,41475,83227.5,132975,334800
14540,2001,26040,49470,83227.5,334800
14580,2001,34035,57742.5,85447.5,334800
14620,2001,26595,49470,83227.5,334800
14660,2001,26595,56910,83227.5,334800
14700,2001,26595,49470,72900,334800
14720,2001,48915,83227.5,130200,334800
14740,2001,41475,72900,105435,334800
14780,2001,26595,56355,85447.5,334800
14820,2001,33480,56355,83227.5,334800
14860,2001,48915,102660,174337.5,334800
15020,2001,19155,42030,72900,334800
15060,2001,26040,42030,72900,334800
15100,2001,26595,50025,83227.5,334800
15140,2001,19155,41475,71512.5,334800
15180,2001,19155,41475,72900,334800
15220,2001,19710,49470,83227.5,334800
15260,2001,26595,56910,102660,334800
15340,2001,26595,56355,83227.5,334800
15380,2001,26595,56910,102660,334800
15420,2001,26595,49470,72900,334800
15460,2001,33480,56355,83227.5,334800
15500,2001,33480,56355,102660,334800
15540,2001,41475,72900,102660,334800
15580,2001,19155,42030,83227.5,334800
15620,2001,26595,49470,83227.5,334800
15660,2001,32925,56355,83227.5,334800
15680,2001,50025,85447.5,135750,334800
15700,2001,26595,50025,85447.5,334800
15740,2001,26595,42030,72900,334800
15764,2001,42030,85447.5,135750,334800
15780,2001,19155,41475,72900,334800
15804,2001,42030,83227.5,132975,334800
15820,2001,19155,41475,71512.5,334800
15860,2001,26595,49470,83227.5,334800
15900,2001,26595,49470,83227.5,334800
15940,2001,33480,56910,102660,334800
15980,2001,34035,63795,102660,334800
16020,2001,26595,49470,83227.5,334800
16060,2001,19155,42030,83227.5,334800
16100,2001,26595,50025,85447.5,334800
16140,2001,27150,56910,83227.5,334800
16180,2001,34035,64627.5,102660,334800
16220,2001,27150,57742.5,102660,334800
16260,2001,26595,49470,83227.5,334800
16300,2001,41475,71512.5,102660,334800
16340,2001,26040,48915,83227.5,334800
16380,2001,34035,64627.5,102660,334800
16420,2001,19155,42030,72900,334800
16460,2001,26040,49470,83227.5,334800
16500,2001,26595,56355,83227.5,334800
16540,2001,34035,64627.5,102660,334800
16580,2001,26595,56910,102660,334800
16620,2001,26595,49470,85447.5,334800
16660,2001,26040,48915,83227.5,334800
16700,2001,34035,57742.5,102660,334800
16740,2001,40920,71512.5,102660,334800
16820,2001,34035,64627.5,105435,334800
16860,2001,26595,56355,102660,334800
16940,2001,34590,57742.5,102660,334800
16974,2001,40920,83227.5,132975,334800
17020,2001,26595,49470,85447.5,334800
17060,2001,26595,56355,83227.5,334800
17140,2001,34035,64627.5,102660,334800
17200,2001,34035,64627.5,102660,334800
17220,2001,19155,42585,83227.5,334800
17260,2001,8272.5,34035,70680,334800
17300,2001,33480,56910,85447.5,334800
17340,2001,26040,42030,83227.5,334800
17380,2001,8272.5,34035,64627.5,334800
17420,2001,26040,48915,83227.5,334800
17460,2001,33480,63795,102660,334800
17500,2001,26040,48360,81840,334800
17540,2001,27150,56910,85447.5,334800
17580,2001,19710,42585,75120,334800
17620,2001,7440,19155,34590,334800
17640,2001,7440,18600,34035,334800
17660,2001,34035,56910,85447.5,334800
17700,2001,26595,49470,72900,334800
17740,2001,33480,56355,83227.5,334800
17780,2001,19155,42030,85447.5,334800
17820,2001,41475,71512.5,102660,334800
17860,2001,26595,56910,102660,334800
17900,2001,34035,63795,102660,334800
17980,2001,26595,49470,85447.5,334800
18020,2001,34035,64627.5,102660,334800
18060,2001,19155,48915,83227.5,334800
18100,2001,34590,57742.5,85447.5,334800
18140,2001,34035,64627.5,102660,334800
18180,2001,41475,72900,105435,334800
18220,2001,32925,55245,81840,334800
18260,2001,26040,41475,72900,334800
18300,2001,26040,48915,83227.5,334800
18380,2001,18600,41475,71512.5,334800
18420,2001,19155,41475,72900,334800
18460,2001,26595,56355,83227.5,334800
18500,2001,26595,56910,85447.5,334800
18580,2001,26595,56910,102660,334800
18620,2001,19710,49470,83227.5,334800
18660,2001,26595,50025,85447.5,334800
18700,2001,33480,63795,102660,334800
18740,2001,26595,49470,83227.5,334800
18780,2001,34035,63795,85447.5,334800
18820,2001,34035,63795,100440,334800
18860,2001,19155,42030,83227.5,334800
18880,2001,34035,57742.5,102660,334800
18900,2001,26595,48915,71512.5,334800
18980,2001,26040,48915,83227.5,334800
19000,2001,26040,48915,83227.5,334800
19060,2001,26040,48915,83227.5,334800
19124,2001,41475,71512.5,132975,334800
19140,2001,33480,56355,100440,334800
19180,2001,26595,49470,83227.5,334800
19220,2001,26040,48915,83227.5,334800
19260,2001,26040,48915,83227.5,334800
19300,2001,34035,64627.5,102660,334800
19340,2001,34035,64627.5,102660,334800
19380,2001,33480,63795,102660,334800
19420,2001,19155,42030,72900,334800
19460,2001,26595,56355,102660,334800
19500,2001,33480,56910,102660,334800
19540,2001,34035,63240,83227.5,334800
19580,2001,40920,63795,100440,334800
19620,2001,19155,42030,72900,334800
19660,2001,33480,56355,83227.5,334800
19700,2001,18600,27150,57742.5,334800
19740,2001,41475,83227.5,132975,334800
19760,2001,26595,50025,85447.5,334800
19780,2001,41475,71512.5,102660,334800
19804,2001,32925,63240,102660,334800
19860,2001,27705,50857.5,85447.5,334800
19940,2001,34035,63795,102660,334800
19980,2001,34035,56910,83227.5,334800
20020,2001,26040,48915,83227.5,334800
20060,2001,26040,48360,81840,334800
20100,2001,34590,64627.5,102660,334800
20140,2001,19155,48915,83227.5,334800
20180,2001,26595,49470,83227.5,334800
20220,2001,34035,57742.5,102660,334800
20260,2001,26595,56910,85447.5,334800
20300,2001,27150,50025,83227.5,334800
20340,2001,26595,49470,83227.5,334800
20380,2001,26595,49470,85447.5,334800
20420,2001,34590,57742.5,102660,334800
20460,2001,19155,42030,72900,334800
20500,2001,34035,64627.5,102660,334800
20524,2001,48915,85447.5,132975,334800
20540,2001,26595,48915,83227.5,334800
20580,2001,19155,34590,57742.5,334800
20660,2001,34590,66015,105435,334800
20700,2001,41475,71512.5,102660,334800
20740,2001,33480,56910,102660,334800
20780,2001,55800,100440,132975,334800
20820,2001,34035,57742.5,85447.5,334800
20900,2001,26040,49470,83227.5,334800
20940,2001,26040,49470,85447.5,334800
20980,2001,19155,42030,83227.5,334800
20994,2001,48360,83227.5,132975,334800
21020,2001,26595,50025,85447.5,334800
21060,2001,34035,56910,85447.5,334800
21120,2001,19710,43140,75120,334800
21140,2001,40920,63795,102660,334800
21180,2001,19155,42030,72900,334800
21220,2001,42030,72900,105435,334800
21260,2001,19155,49470,83227.5,334800
21300,2001,26595,56910,85447.5,334800
21340,2001,26040,48915,83227.5,334800
